[2026-05-16 23:00:14] [incremental] 3 datasets | overlap=3 days | workers=6 | parallel=False
[2026-05-16 23:00:14] [incremental] Datasets: ['min_adj_15min', 'min_adj_30min', 'min_adj_60min']
[2026-05-16 23:00:14] 
============================================================
[2026-05-16 23:00:14] [min_adj_15min] Starting incremental update
[2026-05-16 23:18:37] [min_adj_60min] [incr] 307/2542 | 1 stocks, 16 rows, +4 new | elapsed=64s ETA=467s | tokens=62.6
[2026-05-16 23:18:37] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:37] [min_adj_60min] [incr] 308/2542 | 1 stocks, 16 rows, +4 new | elapsed=64s ETA=467s | tokens=62.7
[2026-05-16 23:18:37] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:37] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.6s
[2026-05-16 23:18:37] [min_adj_60min] [incr] 309/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=468s | tokens=62.2
[2026-05-16 23:18:37] [min_adj_60min] [incr] 310/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=466s | tokens=62.5
[2026-05-16 23:18:37] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.4s
[2026-05-16 23:18:37] [min_adj_60min] [incr] 311/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=466s | tokens=62.4
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.4s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 312/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=466s | tokens=62.8
[2026-05-16 23:18:38] [min_adj_60min] [incr] 313/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=465s | tokens=62.2
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 314/2542 | 1 stocks, 16 rows, +4 new | elapsed=65s ETA=465s | tokens=61.8
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 315/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=465s | tokens=62.2
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 316/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=464s | tokens=61.7
[2026-05-16 23:18:38] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:38] [min_adj_60min] [incr] 317/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=463s | tokens=61.1
[2026-05-16 23:18:39] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:39] [min_adj_60min] [incr] 318/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=464s | tokens=61.6
[2026-05-16 23:18:39] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:39] [min_adj_60min] [incr] 319/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=463s | tokens=61.1
[2026-05-16 23:18:39] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:39] [min_adj_60min] [incr] 320/2542 | 1 stocks, 16 rows, +4 new | elapsed=66s ETA=462s | tokens=60.6
[2026-05-16 23:18:39] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:39] [min_adj_60min] [incr] 321/2542 | 1 stocks, 16 rows, +4 new | elapsed=67s ETA=462s | tokens=61.1
[2026-05-16 23:18:39] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:39] [min_adj_60min] [incr] 322/2542 | 1 stocks, 16 rows, +4 new | elapsed=67s ETA=462s | tokens=60.6
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.4s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 323/2542 | 1 stocks, 16 rows, +4 new | elapsed=67s ETA=462s | tokens=61.4
[2026-05-16 23:18:40] [min_adj_60min] [incr] 324/2542 | 1 stocks, 16 rows, +4 new | elapsed=67s ETA=462s | tokens=59.9
[2026-05-16 23:18:40] [min_adj_60min] [incr] 325/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=461s | tokens=60.3
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 326/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=460s | tokens=58.8
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 327/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=459s | tokens=58.2
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 328/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=458s | tokens=56.6
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.3s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 329/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=457s | tokens=55.1
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.3s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.3s
[2026-05-16 23:18:40] [min_adj_60min] [incr] 330/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=456s | tokens=55.5
[2026-05-16 23:18:41] [min_adj_60min] [incr] 331/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=455s | tokens=54.0
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 332/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=454s | tokens=53.3
[2026-05-16 23:18:41] [min_adj_60min] [incr] 333/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=453s | tokens=53.6
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 334/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=452s | tokens=53.0
[2026-05-16 23:18:41] [min_adj_60min] [incr] 335/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=450s | tokens=52.3
[2026-05-16 23:18:41] [min_adj_60min] [incr] 336/2542 | 1 stocks, 16 rows, +4 new | elapsed=68s ETA=449s | tokens=52.6
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 337/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=448s | tokens=52.0
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 338/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=447s | tokens=51.4
[2026-05-16 23:18:41] [min_adj_60min] [incr] 339/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=446s | tokens=50.7
[2026-05-16 23:18:41] [min_adj_60min] [incr] 340/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=445s | tokens=51.0
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 341/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=444s | tokens=50.5
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 342/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=443s | tokens=48.8
[2026-05-16 23:18:41] [min_adj_60min] [incr] 343/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=442s | tokens=49.1
[2026-05-16 23:18:41] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:41] [min_adj_60min] [incr] 344/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=441s | tokens=48.5
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 345/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=440s | tokens=47.9
[2026-05-16 23:18:42] [min_adj_60min] [incr] 346/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=439s | tokens=47.3
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 347/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=439s | tokens=47.0
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 348/2542 | 1 stocks, 16 rows, +4 new | elapsed=69s ETA=438s | tokens=46.4
[2026-05-16 23:18:42] [min_adj_60min] [incr] 349/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=437s | tokens=45.9
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 350/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=436s | tokens=45.4
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 351/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=436s | tokens=44.9
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 352/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=435s | tokens=43.5
[2026-05-16 23:18:42] [min_adj_60min] [incr] 353/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=434s | tokens=43.9
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:42] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 354/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=433s | tokens=42.5
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 355/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=432s | tokens=42.9
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 356/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=432s | tokens=41.4
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 357/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=431s | tokens=41.7
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.4s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 358/2542 | 1 stocks, 16 rows, +4 new | elapsed=70s ETA=430s | tokens=41.2
[2026-05-16 23:18:43] [min_adj_60min] [incr] 359/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=429s | tokens=40.5
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 360/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=428s | tokens=40.0
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 361/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=428s | tokens=39.5
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 362/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=427s | tokens=38.9
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:43] [min_adj_60min] [incr] 363/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=426s | tokens=38.3
[2026-05-16 23:18:43] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 2.1s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 364/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=426s | tokens=37.3
[2026-05-16 23:18:44] [min_adj_60min] [incr] 365/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=425s | tokens=37.7
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 366/2542 | 1 stocks, 16 rows, +4 new | elapsed=71s ETA=425s | tokens=37.5
[2026-05-16 23:18:44] [min_adj_60min] [incr] 367/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=424s | tokens=36.0
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 368/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=423s | tokens=36.4
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 369/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=422s | tokens=35.8
[2026-05-16 23:18:44] [min_adj_60min] [incr] 370/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=421s | tokens=34.2
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 371/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=420s | tokens=34.6
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:44] [min_adj_60min] [incr] 372/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=420s | tokens=33.1
[2026-05-16 23:18:44] [min_adj_60min] [incr] 373/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=419s | tokens=32.4
[2026-05-16 23:18:45] [min_adj_60min] [incr] 374/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=418s | tokens=32.8
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.5s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 375/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=417s | tokens=32.2
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 376/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=417s | tokens=30.9
[2026-05-16 23:18:45] [min_adj_60min] [incr] 377/2542 | 1 stocks, 16 rows, +4 new | elapsed=72s ETA=416s | tokens=31.2
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 378/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=416s | tokens=31.4
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:45] [min_adj_60min] [incr] 379/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=416s | tokens=31.1
[2026-05-16 23:18:45] [min_adj_60min] [incr] 380/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=415s | tokens=30.5
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 381/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=415s | tokens=30.6
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 382/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=415s | tokens=29.6
[2026-05-16 23:18:46] [min_adj_60min] [incr] 383/2542 | 1 stocks, 16 rows, +4 new | elapsed=73s ETA=414s | tokens=30.0
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 384/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=414s | tokens=29.6
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 385/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=413s | tokens=29.1
[2026-05-16 23:18:46] [min_adj_60min] [incr] 386/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=412s | tokens=28.5
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 387/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=412s | tokens=28.2
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:46] [min_adj_60min] [incr] 388/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=411s | tokens=27.9
[2026-05-16 23:18:47] [min_adj_60min] [incr] 389/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=410s | tokens=27.2
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.6s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 390/2542 | 1 stocks, 16 rows, +4 new | elapsed=74s ETA=410s | tokens=26.8
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 391/2542 | 1 stocks, 16 rows, +0 new | elapsed=74s ETA=409s | tokens=26.5
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 392/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=409s | tokens=25.9
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.7s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 393/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=408s | tokens=25.9
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 394/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=408s | tokens=25.7
[2026-05-16 23:18:47] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.8s
[2026-05-16 23:18:47] [min_adj_60min] [incr] 395/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=408s | tokens=25.2
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 396/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=407s | tokens=25.0
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 0.9s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 397/2542 | 1 stocks, 16 rows, +0 new | elapsed=75s ETA=408s | tokens=24.3
[2026-05-16 23:18:48] [min_adj_60min] [incr] 398/2542 | 1 stocks, 16 rows, +0 new | elapsed=76s ETA=407s | tokens=24.6
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 399/2542 | 1 stocks, 16 rows, +0 new | elapsed=76s ETA=406s | tokens=24.4
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:48] [min_adj_60min] [incr] 400/2542 | 1 stocks, 16 rows, +0 new | elapsed=76s ETA=407s | tokens=23.8
[2026-05-16 23:18:48] [min_adj_60min] [incr] 401/2542 | 1 stocks, 16 rows, +0 new | elapsed=76s ETA=406s | tokens=24.2
[2026-05-16 23:18:49] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.0s
[2026-05-16 23:18:49] [min_adj_60min] [incr] 402/2542 | 1 stocks, 16 rows, +0 new | elapsed=76s ETA=406s | tokens=23.8
[2026-05-16 23:18:49] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 1.1s
[2026-05-16 23:18:49] [min_adj_60min] [incr] 403/2542 | 1 stocks, 16 rows, +0 new | elapsed=77s ETA=406s | tokens=24.3
[2026-05-16 23:19:04] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 16.3s
[2026-05-16 23:19:04] [min_adj_60min] [incr] 404/2542 | 1 stocks, 16 rows, +0 new | elapsed=92s ETA=486s | tokens=92.7
[2026-05-16 23:19:04] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 16.4s
[2026-05-16 23:19:05] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 15.6s
[2026-05-16 23:19:05] [min_adj_60min] [incr] 405/2542 | 1 stocks, 16 rows, +0 new | elapsed=92s ETA=486s | tokens=91.1
[2026-05-16 23:19:05] [min_adj_60min] [incr] 406/2542 | 1 stocks, 16 rows, +0 new | elapsed=92s ETA=485s | tokens=91.4
[2026-05-16 23:19:05] [min_adj_60min] [incr] 2026-05-12 ~ 2026-05-16: 16 rows, 1 pages, 16.4s
